Recency,Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,AvgQuantityPerTransaction,CustomerTenureDays,FirstPurchaseDaysAgo,WeekendPurchaseRatio,AvgDaysBetweenPurchases,UniqueProducts,AvgProductsPerTransaction,NegativeQuantityCount,ZeroPriceCount,ReturnRatio,Age,SupportTicketsCount,SatisfactionScore,AgeCategory,SpendingCategory,PreferredTimeOfDay,ChurnRiskCategory,BasketSizeCategory,Churn,IsOutlier,RegYear,RegMonth,RegDay,RegWeekday,RegQuarter,AccountAgeDays,AvgBasketValue,TenureRatio,IsPrivateIP,CustomerType_Hyperactif,CustomerType_Nouveau,CustomerType_Occasionnel,CustomerType_Régulier,FavoriteSeason_Automne,FavoriteSeason_Hiver,FavoriteSeason_Printemps,FavoriteSeason_Été,Region_Europe continentale,Region_UK,WeekendPreference_Inconnu,WeekendPreference_Semaine,ProductDiversity_Explorateur,ProductDiversity_Spécialisé,Gender_F,Gender_M,Gender_Unknown,AccountStatus_Active,AccountStatus_Closed,AccountStatus_Pending,AccountStatus_Suspended,PreferredDayOfWeek_sin,PreferredDayOfWeek_cos,PreferredHour_cos,PreferredMonth_sin,PreferredMonth_cos
204.0,3.0,393.2800000000001,13.109333333333336,9.89649256340201,6.266666666666667,79.0,284,0.0,2.7241379310344827,26,8.666666666666666,4,0,0.1333333333333333,52,2.0,1.0,3,1,0,3,1,1,0,2010,3,3,2,1,667,131.09333333333336,2.5822784810126582,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.4999999999999998,1.0,6.123233995736766e-17
191.0,4.0,1423.2099999999996,15.30333333333333,8.207078378280933,7.838709677419355,92.0,284,0.0,0.9891304347826086,85,21.25,4,0,0.043010752688172,49,5.0,3.0,3,2,3,3,1,1,0,2011,3,21,0,1,284,355.8024999999999,2.0760869565217392,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387
64.0,4.0,102.0,25.5,42.782395133200914,3.0,219.0,284,0.0,72.66666666666667,1,0.25,1,0,0.25,41,5.0,5.0,2,1,0,2,0,0,0,2011,3,13,6,1,292,25.5,0.2922374429223744,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.4999999999999998,1.0,6.123233995736766e-17
26.0,12.0,7877.2,26.25733333333333,43.40206507064933,11.676666666666666,257.0,284,0.0333333333333333,0.8461538461538461,258,21.5,6,0,0.02,31,2.0,3.0,1,3,0,0,1,0,0,2010,7,21,2,3,527,656.4333333333333,0.10116731517509728,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.7071067811865475,1.0,6.123233995736766e-17
284.0,1.0,79.2,79.2,0.0,16.0,0.0,284,0.0,1.15,1,1.0,0,0,0.0,41,2.0,4.0,6,0,0,3,2,1,0,2010,12,3,4,4,392,79.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.7071067811865475,1.0,6.123233995736766e-17
9.0,6.0,621.6800000000001,10.906666666666668,20.2710186625894,2.3157894736842106,274.0,284,0.0,4.875,46,7.666666666666667,0,0,0.0,73,2.0,3.0,5,2,2,0,0,0,0,2010,9,13,0,3,473,103.61333333333334,0.032846715328467155,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
9.0,5.0,3324.09,15.389305555555556,10.399947405017574,10.328703703703704,274.0,284,0.0,1.2697674418604652,191,38.2,14,0,0.0648148148148148,37,3.0,2.0,6,3,2,0,1,0,0,2011,3,11,4,1,294,664.818,0.032846715328467155,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.8660254037844388,-0.5000000000000004,0.8660254037844384
284.0,1.0,133.25,22.20833333333333,8.540858075548773,20.166666666666668,0.0,284,0.0,0.0,6,6.0,0,0,0.0,60,2.0,5.0,4,1,0,3,2,1,0,2011,2,21,0,1,312,133.25,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7818314824680298,0.6234898018587336,-0.8660254037844387,1.0,6.123233995736766e-17
67.0,9.0,1738.59,15.662972972972977,11.59224886759915,16.35135135135135,216.0,284,0.0,1.9363636363636365,82,9.11111111111111,1,0,0.009009009009009,33,0.0,3.0,1,2,2,2,2,0,0,2011,2,15,1,1,318,193.17666666666665,0.3101851851851852,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.7071067811865479,0.49999999999999994,-0.8660254037844387
24.0,4.0,606.28,5.666168224299065,6.432633435446935,4.654205607476635,259.0,284,0.0,2.443396226415094,103,25.75,1,0,0.0093457943925233,59,1.0,4.0,6,2,2,0,0,0,0,2010,5,28,4,2,581,151.57,0.09266409266409266,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,-0.5000000000000004,0.8660254037844384
215.0,2.0,457.81,17.608076923076922,5.274567674591554,5.1923076923076925,68.0,284,0.2692307692307692,2.72,23,11.5,0,0,0.0,69,2.0,2.0,5,1,1,3,1,1,0,2010,4,15,3,2,624,228.905,3.161764705882353,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-1.0,1.0,6.123233995736766e-17
52.0,9.0,1058.67,18.90482142857143,19.133280476324867,9.464285714285714,231.0,284,0.0,4.127272727272727,45,5.0,8,0,0.1428571428571428,54,2.0,1.0,3,2,1,1,1,0,0,2011,1,28,4,1,336,117.63000000000001,0.22510822510822512,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-1.0,1.0,6.123233995736766e-17
284.0,1.0,204.5,12.78125,6.010126870541087,10.9375,0.0,284,0.0,0.0,16,16.0,0,0,0.0,71,1.0,5.0,5,1,1,3,1,1,0,2010,11,2,1,4,423,204.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-1.0,1.0,6.123233995736766e-17
19.0,3.0,681.19,15.841627906976743,5.815935796721247,5.604651162790698,264.0,283,0.2558139534883721,6.261904761904762,40,13.333333333333334,2,0,0.0465116279069767,38,5.0,3.0,2,2,1,0,1,0,0,2010,9,22,2,3,464,227.06333333333336,0.07196969696969698,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-1.0,1.0,6.123233995736766e-17
281.0,2.0,232.15,29.01875,67.7407133197712,5.625,2.0,283,0.0,0.2857142857142857,7,3.5,1,0,0.125,41,0.0,2.0,6,1,1,3,1,1,0,2011,12,2,4,4,28,116.075,140.5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-1.0,1.0,6.123233995736766e-17
169.0,2.0,291.05,3.638125,3.0696328456286146,1.5,114.0,283,0.0,1.4430379746835442,73,36.5,0,0,0.0,48,2.0,4.0,3,1,1,3,0,1,0,2010,9,4,5,3,482,145.525,1.4824561403508771,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.9659258262890683,1.2246467991473532e-16,-1.0
7.0,6.0,781.3000000000002,13.02166666666667,10.755165753975168,4.95,276.0,283,0.6,4.661016949152542,45,7.5,1,0,0.0166666666666666,57,1.0,5.0,6,2,1,0,0,0,0,2010,11,27,5,4,398,130.2166666666667,0.025362318840579712,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.7818314824680299,0.6234898018587334,-0.9659258262890683,-1.0,-1.8369701987210297e-16
283.0,1.0,559.12,21.504615384615384,12.818634632680418,6.576923076923077,0.0,283,0.0,0.0,26,26.0,0,0,0.0,65,2.0,2.0,5,2,2,3,1,1,0,2011,3,22,1,1,283,559.12,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.8660254037844388,1.0,6.123233995736766e-17
282.0,2.0,414.7000000000001,9.873809523809523,7.236941461621164,5.095238095238095,0.0,283,0.0,0.0,39,19.5,1,0,0.0238095238095238,35,1.0,4.0,2,1,2,3,1,1,0,2010,9,16,3,3,470,207.35000000000005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.7071067811865479,1.0,6.123233995736766e-17
53.0,5.0,1362.2699999999998,38.92199999999999,34.25649837879625,35.142857142857146,229.0,283,0.0,6.705882352941177,33,6.6,1,0,0.0285714285714285,24,3.0,5.0,0,2,2,1,2,0,0,2010,11,26,4,4,399,272.45399999999995,0.2314410480349345,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.7071067811865479,-0.8660254037844386,0.5000000000000001
65.0,5.0,3974.37,20.592590673575128,15.234925593411594,10.823834196891193,218.0,283,0.0,1.125,165,33.0,1,0,0.005181347150259,27,3.0,1.0,1,3,0,2,1,0,0,2011,3,24,3,1,281,794.874,0.2981651376146789,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.4999999999999998,1.0,6.123233995736766e-17
283.0,1.0,162.3,16.23,2.134400774612553,6.2,0.0,283,0.0,0.0,10,10.0,0,0,0.0,24,0.0,4.0,0,1,0,3,1,1,0,2010,8,25,2,3,492,162.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.7071067811865475,1.0,6.123233995736766e-17
3.0,17.0,3013.83,17.728411764705882,14.694488575789318,13.929411764705884,280.0,283,0.2235294117647059,1.6153846153846154,93,5.470588235294118,7,0,0.0411764705882352,50,1.0,4.0,3,3,1,0,1,0,0,2011,2,1,1,1,332,177.28411764705882,0.010714285714285714,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.9659258262890683,-0.5000000000000004,0.8660254037844384
283.0,1.0,312.38,17.354444444444443,4.183209044321924,6.111111111111111,0.0,283,0.0,0.0,18,18.0,0,0,0.0,40,1.0,1.0,2,1,0,3,1,1,0,2010,3,30,1,1,640,312.38,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.7071067811865475,1.0,6.123233995736766e-17
120.0,4.0,2369.16,27.548372093023254,19.179155281678632,16.27906976744186,162.0,283,0.4534883720930232,1.9058823529411764,75,18.75,1,0,0.0116279069767441,38,2.0,5.0,2,3,0,3,2,1,0,2010,9,21,1,3,465,592.29,0.7407407407407407,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.9659258262890682,1.0,6.123233995736766e-17
73.0,3.0,1888.84,21.46409090909091,13.834168314617177,11.829545454545457,209.0,283,0.0,2.3908045977011496,68,22.666666666666668,1,0,0.0113636363636363,36,6.0,5.0,2,2,0,2,1,0,0,2010,5,12,2,2,597,629.6133333333333,0.3492822966507177,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.8660254037844387,-1.0,-1.8369701987210297e-16
78.0,3.0,1744.76,21.27756097560976,14.778929659449364,11.634146341463415,204.0,283,0.0,2.5185185185185186,82,27.33333333333333,0,0,0.0,65,2.0,5.0,5,2,1,2,1,0,0,2010,6,21,0,2,557,581.5866666666667,0.38235294117647056,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.9659258262890683,-1.0,-1.8369701987210297e-16
18.0,5.0,1880.22,21.126067415730336,11.954623926442697,11.101123595505618,264.0,283,0.0,2.988636363636364,76,15.2,0,0,0.0,78,3.0,5.0,5,2,1,0,1,0,0,2011,1,26,2,1,338,376.044,0.06818181818181818,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,-1.0,-1.0,-1.8369701987210297e-16
199.0,5.0,1143.2699999999998,30.08605263157894,26.869363297204405,9.605263157894736,83.0,282,0.0,2.216216216216216,33,6.6,0,0,0.0,36,3.0,4.0,2,2,1,3,1,1,0,2010,11,13,5,4,412,228.65399999999994,2.397590361445783,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.9659258262890683,1.0,6.123233995736766e-17
3.0,16.0,3224.53,15.067897196261685,15.447448480947958,7.252336448598131,279.0,282,0.0,1.2816901408450705,169,10.5625,29,0,0.1355140186915887,53,1.0,5.0,3,3,1,0,1,0,0,2011,1,1,5,1,363,201.533125,0.010752688172043012,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.9659258262890683,0.8660254037844387,-0.4999999999999998
74.0,2.0,234.34,33.47714285714286,24.93664085523263,12.571428571428571,208.0,282,0.0,34.666666666666664,7,3.5,0,0,0.0,46,0.0,4.0,3,1,2,2,1,0,0,2010,12,22,2,4,373,117.17,0.3557692307692308,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.7071067811865479,-1.0,-1.8369701987210297e-16
167.0,3.0,1002.54,14.120281690140844,7.474280275304292,8.943661971830986,115.0,282,0.028169014084507,1.6285714285714286,66,22.0,2,0,0.028169014084507,77,1.0,3.0,5,2,1,3,1,1,0,2011,2,25,4,1,308,334.18,1.4521739130434783,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,-1.0,0.49999999999999994,-0.8660254037844387
179.0,6.0,647.4000000000001,17.983333333333334,14.403848692028708,6.722222222222222,103.0,282,0.0,2.914285714285714,31,5.166666666666667,3,0,0.0833333333333333,35,1.0,4.0,2,2,2,3,1,1,0,2011,7,3,6,3,180,107.90000000000002,1.7378640776699028,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.8660254037844388,1.0,6.123233995736766e-17
282.0,2.0,110.38,9.198333333333334,6.7778138515350665,3.6666666666666665,0.0,282,0.0,0.0,11,5.5,0,0,0.0,67,1.0,5.0,6,1,2,3,0,1,0,2011,2,9,2,1,324,55.19,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9749279121818236,-0.22252093395631434,-0.8660254037844388,1.0,6.123233995736766e-17
4.0,4.0,668.1400000000001,6.01927927927928,7.634923671906582,3.612612612612613,277.0,282,0.1711711711711711,2.518181818181818,74,18.5,0,0,0.0,58,1.0,0.0,6,2,2,0,0,0,0,2011,2,16,2,1,317,167.03500000000003,0.01444043321299639,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.8660254037844388,-0.5000000000000004,0.8660254037844384
90.0,2.0,724.76,28.9904,17.700258114878814,11.36,192.0,282,0.68,8.0,20,10.0,0,0,0.0,64,5.0,5.0,4,2,0,2,1,0,0,2010,8,11,2,3,506,362.38,0.46875,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.9659258262890682,-1.0,-1.8369701987210297e-16
282.0,1.0,374.0,93.5,17.0,32.0,0.0,282,0.0,0.0,4,4.0,0,0,0.0,22,5.0,2.0,0,1,2,3,2,1,0,2010,7,16,4,3,532,374.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.8660254037844388,1.0,6.123233995736766e-17
282.0,1.0,207.50000000000003,207.50000000000003,0.0,50.0,0.0,282,0.0,1.15,1,1.0,0,0,0.0,37,2.0,0.0,2,1,2,3,2,1,0,2011,3,12,5,1,293,207.50000000000003,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.7071067811865479,1.0,6.123233995736766e-17
235.0,4.0,259.39,13.652105263157894,17.666511816600412,4.0,46.0,282,0.0,2.5,14,3.5,4,0,0.2105263157894736,28,3.0,4.0,1,1,2,3,0,1,0,2010,12,20,0,4,375,64.8475,5.108695652173913,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.7071067811865479,1.0,6.123233995736766e-17
19.0,5.0,1863.35,18.82171717171717,13.559101547533848,10.373737373737374,262.0,282,0.202020202020202,2.673469387755102,89,17.8,2,0,0.0202020202020202,59,3.0,2.0,4,2,2,0,1,0,0,2010,5,6,3,2,603,372.66999999999996,0.07251908396946564,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,1.0,6.123233995736766e-17
4.0,7.0,5022.26,18.46419117647059,16.19268465214337,11.330882352941176,277.0,282,0.0,1.018450184501845,179,25.571428571428573,1,0,0.0036764705882352,80,2.0,5.0,5,3,1,0,1,0,0,2011,1,4,1,1,360,717.4657142857143,0.01444043321299639,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,-1.0,1.2246467991473532e-16,-1.0
239.0,2.0,416.64,26.04,17.91356283192524,10.75,42.0,282,0.0,2.8,15,7.5,0,0,0.0,19,0.0,1.0,0,1,1,3,1,1,0,2010,1,6,2,1,723,208.32,5.690476190476191,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.9659258262890683,0.8660254037844387,-0.4999999999999998
3.0,5.0,1285.2199999999998,12.124716981132073,11.633305079039,11.09433962264151,278.0,282,0.2641509433962264,2.638095238095238,73,14.6,19,0,0.1792452830188679,20,2.0,1.0,0,2,1,0,1,0,0,2010,12,18,5,4,377,257.044,0.01079136690647482,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.9659258262890683,1.2246467991473532e-16,-1.0
150.0,2.0,129.2,12.919999999999998,11.001166604804542,9.5,131.0,282,0.0,14.555555555555555,10,5.0,1,0,0.1,40,2.0,5.0,2,1,0,3,1,1,0,2011,1,29,5,1,335,64.6,1.1450381679389312,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.8660254037844387,1.0,6.123233995736766e-17
282.0,1.0,306.94,20.462666666666667,11.71626187744847,31.33333333333333,0.0,282,0.0,0.0,15,15.0,0,0,0.0,55,2.0,4.0,6,1,0,3,2,1,0,2011,2,13,6,1,320,306.94,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.8660254037844387,1.0,6.123233995736766e-17
85.0,5.0,3029.8700000000003,38.352784810126586,28.27110974106891,10.772151898734178,197.0,282,0.0,2.5,64,12.8,0,0,0.0,44,2.0,2.0,6,3,0,2,1,0,0,2011,1,19,2,1,345,605.974,0.43147208121827413,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.8660254037844387,1.0,6.123233995736766e-17
2.0,6.0,1393.79,81.98764705882353,117.86748828289184,48.588235294117645,279.0,282,0.1176470588235294,17.375,12,2.0,2,0,0.1176470588235294,35,3.0,2.0,6,2,0,0,2,0,0,2010,7,14,2,3,534,232.29833333333332,0.007168458781362007,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.9659258262890682,1.0,6.123233995736766e-17
5.0,3.0,697.7900000000001,9.828028169014086,10.145603498168668,13.887323943661972,277.0,282,0.0,3.942857142857143,49,16.333333333333332,0,0,0.0,45,2.0,5.0,6,2,1,0,1,0,0,2010,5,23,6,2,586,232.5966666666667,0.018050541516245487,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-2.4492935982947064e-16,1.0
206.0,4.0,626.38,26.099166666666665,38.808843559243,22.75,75.0,282,0.0,3.217391304347826,17,4.25,3,0,0.125,54,3.0,5.0,3,2,1,3,2,1,0,2010,12,23,3,4,372,156.595,2.7466666666666666,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-1.0,1.0,6.123233995736766e-17
282.0,1.0,348.2000000000001,24.871428571428577,9.216909925318168,16.857142857142858,0.0,282,0.0,0.0,14,14.0,0,0,0.0,56,1.0,3.0,6,1,1,3,2,1,0,2010,8,13,4,3,504,348.2000000000001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-1.0,1.0,6.123233995736766e-17
282.0,1.0,76.1,38.05,20.435385976291226,66.5,0.0,282,0.0,0.0,2,2.0,0,0,0.0,47,2.0,2.0,3,0,1,3,2,1,0,2010,7,25,6,3,523,76.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-1.0,1.0,6.123233995736766e-17
219.0,2.0,495.7699999999999,17.706071428571427,5.553556977813418,3.0357142857142856,62.0,281,0.0,2.2962962962962963,24,12.0,0,0,0.0,26,5.0,3.0,1,1,0,3,0,1,0,2010,12,13,0,4,382,247.88499999999996,3.532258064516129,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.7071067811865475,0.49999999999999994,-0.8660254037844387
281.0,1.0,225.9,16.135714285714286,9.790643661001218,5.285714285714286,0.0,281,0.0,0.0,14,14.0,0,0,0.0,51,0.0,4.0,3,1,1,3,1,1,0,2011,2,3,3,1,330,225.9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.9659258262890683,1.0,6.123233995736766e-17
